etablissementLibelle,id,articleReference,corps,chaire,section,section2,section3,datePublicationPoste,datePriseDePoste,dateOuvertureCandidatures,dateFermetureCandidatures,descriptionPoste,typeCandidatureConcours,typeCandidatureMutation,typeCandidatureDétachement,typeCandidatureRecrutementEtranger,typeCandidatureIntégrationDirecte,typeCandidatureRecrutementSurContrat,région,etatPoste,statutPoste,typeCampagne,dateScraping
UNIVERSITE DE LORRAINE,69a20a2f96577da0051b8aba1a1c89a49c9d938a03a3e0ed00898bfbe9d467d0,,ATER,,68,NA,NA,NA,NA,2025-02-19,2025-03-19,Pédologie Urbaine,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,66f0b5503138dfff3b457e05c568fb2ead9cd96ccbc36e36a4a086c54d927b53,,ATER,,68,NA,NA,NA,NA,2025-02-19,2025-03-19,Biologie des organismes,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,e5358aee8290100074ed40279c88943c15215afd7ab3ec6faa6e434d15bcfd57,,ATER,,68,NA,NA,NA,NA,2025-02-19,2025-03-19,TRANSITION AGRO-ECOLOGIQUE DES SYSTEMES D’ELEVAGE,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,9bd7dcd3c78f1e896b74790a03eda2da0189643269add599893739bc6dbb9c15,,ATER,,69,NA,NA,NA,NA,2025-02-27,2025-03-20,Neurosciences intégratives,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,fb4477ff5bcabcd71af1c7e18fa856f3bd52c5d6b1cf85cd3db7136c4fd62fe9,,ATER,,69,NA,NA,NA,NA,2025-02-27,2025-03-20,Neurosciences intégratives,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'ANGERS,3e179797a2ae2edbae2c1c1df383c26b4724128327b63401f3164824745c9a9b,,ATER,,69,NA,NA,NA,NA,2025-11-02,2025-12-03,L'ATER recruté interviendra principalement dans la Licence Sciences de la Vie et de la Terre et assurera essentiellement un service en neurophysiologie et physiologie animale.,False,False,False,False,False,False,Pays de la Loire,NA,NA,[],2025-03-05T20:34:54Z
.UNIVERSITE MONTPELLIER 3 (PAUL VALERY,499eccfc60d6dca483f939535c4ea3b41ca0a70857cf6023444b10500c03a612,,ATER,,70,NA,NA,NA,NA,2025-04-02,2025-05-03,Sciences de l'éducation,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS (IUT TOURS),a1e99f8eff939897eb9cfcc9558b78ba84569c93040e84efc0a8d621a4170e87,,ATER,,70,NA,NA,NA,NA,2025-02-27,2025-03-20,Sciences de l'éducation et de la formation,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,7d330a693a1b4cce184971c36ece2247470647dd8e647f332725238366ca7597,,ATER,,70,NA,NA,NA,NA,2025-02-19,2025-03-19,Sciences de l’éducation et de la formation,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,a731130a915350f1dea1e10555f1f0011deb113f3495a51409a8a872313ef50a,,ATER,,70,NA,NA,NA,NA,2025-04-02,2025-05-03,"Métiers de l’enseignement, de l’éducation et de la formation",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,907463db930aac3fe60d5cd84a7e08be6d6495d84e5bfb78c5175f5151e8bddb,,ATER,,70,NA,NA,NA,NA,2025-04-02,2025-05-03,Pratiques professionnelles et sociales dans les relations sciences-société.,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DES ANTILLES,c59fa042d6014f3c4caf63f3f9de14683dc4bd3b734618e288052a61c5b2ae92,,ATER,,70,NA,NA,NA,NA,2025-11-02,2025-10-03,Consulter la fiche de l'appel à candidatures et/ou http://www.univ-ag.fr/actualites,False,False,False,False,False,False,Guadeloupe,NA,NA,[],2025-03-05T20:34:54Z
.UNIVERSITE MONTPELLIER 3 (PAUL VALERY,7f46adc3177457dd5f8577fdd25fade42bf5dff7bdc5a4be718c1753955f4965,,ATER,,71,NA,NA,NA,NA,2025-04-02,2025-05-03,Sciences de l’information et communication,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
.UNIVERSITE MONTPELLIER 3 (PAUL VALERY,c39bae9775ceac0ce8867ba57010ad6130de999e0071730c83ad130ff95b1fd1,,ATER,,71,NA,NA,NA,NA,2025-04-02,2025-05-03,Sciences de l’information et communication,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
.UNIVERSITE MONTPELLIER 3 (PAUL VALERY,c7d10870bce60a90e7aa9c9566c8605d38bf0b7b18cc5960004c2bf84465f9e5,,ATER,,71,NA,NA,NA,NA,2025-04-02,2025-05-03,Sciences de l’information et documentation,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS (IUT TOURS),73a058b320708d007a6af57068bf5d5a236ceac482e391ec650c1323b7300981,,ATER,,71,NA,NA,NA,NA,2025-02-27,2025-03-20,Communication commerciale et digitale,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIV. TOURS (IUT BLOIS),9a0fdab0c50eff29d39f848aa1d9611c4740b204fcbfcd7e051dbb16fcfc637d,,ATER,,71,NA,NA,NA,NA,2025-02-27,2025-03-20,Sciences de l’Information et de la Communication / Communication numérique,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,0d203b9741e9f02a00679e436a006aba27cec0fbe32f8b801abe9184eeb91269,,ATER,,71,NA,NA,NA,NA,2025-02-19,2025-03-19,Sciences de l’information et de la communication,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,634ab11e55f2641c19d86470babbdd0b617102201b0b6e2a4783313fbd4cf0e7,,ATER,,71,NA,NA,NA,NA,2025-02-19,2025-03-19,Information et Communication,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,d7ab2882cd1f89ec83c2d75de36bd6c41a22eb8a3bbbbab15783d79b0bd83813,,ATER,,71,NA,NA,NA,NA,2025-02-19,2025-03-19,Sciences de l’Information et de la Communication,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,1fd279b64fda6390cd8e4c04f7ad6ef270f4a215ecbd187352392a0d060509e6,,ATER,,71,NA,NA,NA,NA,2025-02-19,2025-03-19,Sciences de l’information et de la communication,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,6ecb038b153596f8acc784e027fea1ef1aa48e45daa32c6ad70111eb7799ffdc,,ATER,,71,NA,NA,NA,NA,2025-02-19,2025-03-19,Information et Communication,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,ffe1227a415a137d4320db94dc4b9889911b38e2e407d0df5442285a97dfdb77,,ATER,,71,NA,NA,NA,NA,2025-04-02,2025-05-03,Internet et média numériques,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,40d4cf89076ef2a26a4a55dd56d5a9e28f506710ff3c57f7a8d09afec3c4eb13,,ATER,,71,NA,NA,NA,NA,2025-04-02,2025-05-03,"Ens : Sciences de l’information et de la communication  Rech : Technologies, communication, Médias sociaux",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS PANTHEON ASSAS,94f834e6af5f018584f93f5f731a943b13a13449c1296e55d0a11c45c38d28aa,,ATER,,71,NA,NA,NA,NA,2025-10-02,2025-10-03,NA,False,False,False,False,False,False,Île-de-France,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS 8,14dacf37d6692b2788d2f602e7821275303390c92165d29f7112cb13f3a0fcd3,,ATER,,71,NA,NA,NA,NA,2025-02-20,2025-03-20,Communication et me´thodologie de la recherche en SHS,False,False,False,False,False,False,Île-de-France,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS 8,f1a631c2875e90031a0175120c096f79e4208d325554ef2d896b7cc72941ab1a,,ATER,,71,NA,NA,NA,NA,2025-02-20,2025-03-20,Sciences de l'information et de la communication,False,False,False,False,False,False,Île-de-France,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DES ANTILLES,23ee9ed61666caa6a1ba695d8ee716280913a8329cc9f2ff3fa4ef116a9881a4,,ATER,,71,NA,NA,NA,NA,2025-11-02,2025-10-03,IConsulter la fiche de l'appel à candidatures et/ou http://www.univ-ag.fr/actualites,False,False,False,False,False,False,Guadeloupe,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,a8792d4daa4c281938ec231bc7ef5f869871b4162121ca85699879d965a3281e,,ATER,,17,72,NA,NA,NA,2025-02-27,2025-03-20,Enseignements optionnels de préparation à la recherche en sciences humaines en philosophie des sciences biologiques et médicales auprès des étudiants en santé ; assurer des enseignements en éthique. Cadre de la philosophie des sciences biologiques et médicales et/ou de l'éthique médicale.,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,df3f242429ea9c85ab9ee0581a35941a97e9e88f510ae9ab1f2f3eebce163440,,ATER,,22,4,72,NA,NA,2025-04-02,2025-05-03,"Histoire et études sociales des sciences et des techniques, spécialisation santé et/ou environnement",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,3643d0fc6796a8ad7747dde30bb81f366e83b67ff8cadf9ce1dffdd244a2ecea,,ATER,,22,4,72,NA,NA,2025-04-02,2025-05-03,"Histoire et études sociales des sciences et des techniques, spécialisation santé et/ou environnement",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
CONSERVATOIRE NAT. DES ARTS ET METIERS,e01b64afd0adccde895f249193a918ffeff65173708c9c5a824ba6184a479a27,,ATER,,36,72,NA,NA,NA,2025-03-03,2025-02-04,L’ATER « Sciences /Techniques / Société » au sein de l’EPN 16 produit une partie importante des enseignements de l’équipe et des diplômes STS (Certificat CC94 / Licence Pro LP157 / Master 2 MSIS) – son service est réparti sur 4 UE importantes,False,False,False,False,False,False,Île-de-France,NA,NA,[],2025-03-05T20:34:54Z
.UNIVERSITE MONTPELLIER 3 (PAUL VALERY,8f79d19373759cbc99c14c965b3633f8a7d07d480a238c5256ecdd7014d2c885,,ATER,,73,NA,NA,NA,NA,2025-04-02,2025-05-03,Etudes occitanes,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,8f469cf87e73d41e94951d2a8dafb2362d59ec800983ed0b5c3c96e3aa434acd,,ATER,,74,NA,NA,NA,NA,2025-02-19,2025-03-19,"STAPS, psychologie, physiologie",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,0a18145ec09da3eebe3d296e0375242defe0218f2a55bef4fbaaaaa1a1be7cf6,,ATER,,74,6,NA,NA,NA,2025-02-19,2025-03-19,Management du sport,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,14116d61aa1d19c5b579e4cae8bb54eee69bee711865a54cbd13dc50fd5b570d,,ATER,,74,NA,NA,NA,NA,2025-02-19,2025-03-19,Sciences Humaines et Sociales appliquées aux Activités Physiques et Sportives,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,63423223556924194a08360f30a155a91b913361dd8e74838f7cfd8decf14d68,,ATER,,74,NA,NA,NA,NA,2025-02-19,2025-03-19,Sciences de la Vie – Sport Santé Performance,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE PERPIGNAN (VIA DOMITIA),7cac6c358d247da7e69da7bd38f85338c9fc131615f49df0f3aa43e93a7eeab7,,ATER,,74,NA,NA,NA,NA,2025-07-02,2025-12-03,"ATER STAPS, Physiologie et entrainement sportif",False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE PERPIGNAN (VIA DOMITIA),f5a15744dd0adf8ab791006de77161beefb0faf92982f0f46ba909e13b93a14a,,ATER,,74,NA,NA,NA,NA,2025-07-02,2025-12-03,"ATER STAPS, Sciences de la vie",False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,96b3676a73a34c281a6054c2c687f9852704900ffa8e89709f854708249adaaa,,ATER,,74,NA,NA,NA,NA,2025-04-02,2025-05-03,histoire du sport et de l’éducation physique et/ou sociologie du sport,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,27a894e63c466895fd2486c3b163efb96e36a48397fb517efe6182eb7bf94267,,ATER,,74,19,NA,NA,NA,2025-04-02,2025-05-03,sociologie du sport,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,7aa6fe3b6c3b4f75cdc117bb27c508058ed1271ab38e0f987c11156d3d98d5eb,,ATER,,74,66,NA,NA,NA,2025-04-02,2025-05-03,Physiologie de l’exercice,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'AVIGNON,2012090fe4fdcab41cb857fc6dfd8da626245820691f5a8a5534ade1a7a1ac1d,,ATER,,74,NA,NA,NA,NA,2025-02-26,2025-04-04,Biomécanique des activités physiques et sportives - Anatomie descriptive et fonctionnelle –,False,False,False,False,False,False,Provence-Alpes-Côte d'Azur,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'AVIGNON,5e13fc05f9299f7a08896aac29cb54da1e66dba74e9906b79bbfe43d0c4e544b,,ATER,,74,NA,NA,NA,NA,2025-02-26,2025-04-04,Physiologie de l’exercice et de la santé,False,False,False,False,False,False,Provence-Alpes-Côte d'Azur,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DES ANTILLES,7f102f4ed3b98078971abfd84ef7bc97e39ba18d7303002c89b0f39181cdd1d2,,ATER,,74,NA,NA,NA,NA,2025-11-02,2025-10-03,Consulter la fiche de l'appel à candidatures et/ou http://www.univ-ag.fr/actualites,False,False,False,False,False,False,Guadeloupe,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,14044f47a86cd80d95ff9cbe60fab38171a322c5621b19bc605bb6d90599cdf3,,ATER,,76,NA,NA,NA,NA,2025-04-02,2025-05-03,Anthropologie théologique,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,31b857fc2cce8f7fbbe20dcee12665304051e85d7ad371297b1e9a1e7621e05e,,ATER,,85,NA,NA,NA,NA,2025-02-27,2025-03-20,Doctorant en chimie analytique (obtenu ou en cours d’obtention),False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'ANGERS,29a40e16e16af9e3dc9311f428edc7c22848d0fb54c10c199f6892b6ed1a1c69,,ATER,,85,NA,NA,NA,NA,2025-11-02,2025-12-03,"Chimie analytique en étude de pharmacie : chimie des solutions, dosages volumétriques, méthodes chromatographiques, étude chimique des principes actifs et travaux pratiques intégrés (contrôle qualité des principes actifs, matière première et forme galénique).",False,False,False,False,False,False,Pays de la Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'ANGERS,7bb1fc76970dc4b6c6033c2c1b4b64a6c3df9e5b11b075b77f3923a68698087e,,ATER,,85,NA,NA,NA,NA,2025-11-02,2025-12-03,"Les enseignements confiés à la personne recrutée consisteront à encadrer des travaux dirigés, des travaux pratiques et à assurer des cours magistraux de pharmacie galénique dans le cursus pharmaceutique, en PluriPASS et L.AS et dans le DEUST Technicien préparateur",False,False,False,False,False,False,Pays de la Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,78449e06166301e19af95ccb0cba902a3c0eed46f5c31368814b1d460da25c7a,,ATER,,85,NA,NA,NA,NA,2025-02-19,2025-03-19,"Physico-chimie, Biophysique",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,bf7957a75da22b2866289156b285f2fa530850d35ff76f77a7bbe818d62f3fc0,,ATER,,86,87,NA,NA,NA,2025-04-02,2025-05-03,"Enseignement : microbiologie Recherche : Pharmacocinétique expérimentale",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,028e94548c8c1afaa217c7b4c0b1302722989b0734820ce7b934141c17f412e3,,ATER,,86,NA,NA,NA,NA,2025-04-02,2025-05-03,"Enseignement : Pharmacologie et Toxicologie  Recherche : Nanoparticules thérapeutiques photoactivables",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,91696bc7867cb22174603ab4b662644f63c5b2768608a6a307f4dbcd8302e1a3,,ATER,,87,NA,NA,NA,NA,2025-02-19,2025-03-19,Biochimie,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,6b9e954fd5145248540eb866b12b6cc3414771da886b9d729387bc66367aabed,,ATER,,87,NA,NA,NA,NA,2025-02-19,2025-03-19,Microbiologie,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE MARIE ET LOUIS PASTEUR,252563,26-I-1°,MCF,,26,85,NA,NA,2025-08-31,2025-03-05,2025-04-07,Biomathématiques statistiques,True,True,True,True,False,False,Bourgogne-Franche-Comté,Vacant,Publié,Au fil de l'eau,2025-03-05T20:34:54Z
UNIVERSITE POITIERS,250012,26-I-1°,MCF,,60,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enseignement au département GMP-ID, IUT Angoulême ; recherche en Tribo-électrostatique et Tribologie dans l’Institut PPRIME, GMSC, Tribolub, sur le site d’Angoulême.",True,True,True,True,False,False,Nouvelle-Aquitaine,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE TOULON,250027,46 3°,PR,,05,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Profil enseignement : Macroéconomie financière et finance internationale centré sur: méthodes de réseaux (dynamiques, structures, résilience), pluridisciplinarité (SHS, Sciences dures), expertise de l’espace Euro-méditerranéen Profil recherche : Macroéconomie financière, développement financier, histoire économique et cliométrie. Les méthodes de réseaux seront privilégiées.",True,False,False,False,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV. CLERMONT AUVERGNE (EPE),250035,26-I-2°,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enseignements en gestion des ressources humaines aux niveaux licence et master, assurés en français et en anglais. Capacité à porter des projets et assurer des responsabilités Recherche en GRH.",True,False,True,False,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE POITIERS,250143,51,PR,,02,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Théorie du droit - Philosophie du droit - Histoire des idées politiques,False,True,False,False,False,False,Nouvelle-Aquitaine,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV. CLERMONT AUVERGNE (EPE),250163,26-I-1°,MCF,,01,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Le profil enseignement et recherche est celui d'un spécialiste de droit civil général et de procédure civile pouvant assurer des cours en L et M.,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV. CLERMONT AUVERGNE (EPE),250175,26-I-1°,MCF,,06,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enseignements en marketing digital, web et data analytics, en licence et master, en français ET en anglais. Capacité à porter des projets et gérer une formation. Recherche active en marketing-vente.",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV. CLERMONT AUVERGNE (EPE),250176,26-I-1°,MCF,,37,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Étude des processus physiques de l'atmosphère nuageuse. Enseignement des fondamentaux en physique et mathématique indispensables au développement des modèles numériques atmosphériques.,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV. CLERMONT AUVERGNE (EPE),250177,26-I-1°,MCF,,29,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Enseignement en physique de la matière, physique subatomique, physique des particules et physique des rayonnements.",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV. CLERMONT AUVERGNE (EPE),250178,46 1°,PR,,35,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,l'enseignant-chercheur recruté sera capable de faire émerger un nouveau domaine d’excellence au sein du laboratoire ou de renforcer un de ses domaines de spécialité.,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV. CLERMONT AUVERGNE (EPE),250179,46 1°,PR,,25,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Mathématiques fondamentales,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV. CLERMONT AUVERGNE (EPE),250180,26-I-1°,MCF,,70,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Pratiques pédagogiques inclusives,True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV. CLERMONT AUVERGNE (EPE),250182,26-I-1°,MCF,,13,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"La personne recrutée assurera des enseignements de grammaire, linguistique, langue et traduction russes  en licence et en master. Elle sera intégrée au LRL (UR-999).",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Susceptible d’être vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE TOULON,250184,46 3°,PR,,33,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Profil enseignement : Chimie et chimie des matériaux  Profil recherche : La personne recrutée participera à la dynamique du laboratoire MAPIEM en synthétisant de nouveaux polymères fonctionnels et en caractérisant leurs propriétés et performances, en lien avec le pôle chimie des polymères fonctionnels du laboratoire.",True,False,False,False,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV. CLERMONT AUVERGNE (EPE),250185,26-I-1°,MCF,,21,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,Histoire de l'Occident médiéval (XIe - XVIe siècles). Profil recherche : Histoire économique et sociale de l'Occident médiéval (XIe - XVIe siècles),True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIV. CLERMONT AUVERGNE (EPE),250186,26-I-1°,MCF,,16,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Psychologie expérimentale : sociale, cognitive, développement, environnementale ou de la santé/psychopathologie expérimentale",True,True,True,True,False,False,Auvergne-Rhône-Alpes,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
UNIVERSITE DE TOULON,250187,26-I-1°,MCF,,61,NA,NA,NA,2025-08-31,2025-03-04,2025-04-04,"Profil enseignement : robotique et mécatronique ayant une approche systémique indispensable. Cours d’électronique et informatique embarquée pour les systèmes robotiques en incluant l’automatique linéaire et non-linéaire Profil recherche : mécatronique / robotique mobile appliquées aux drones marins et/ou amphibies autour des thèmes suivants : conception mécatronique innovante, coopération de drones en cordée,planification,supervision, interaction drones-plongeurs, conception bio-inspirée.",True,True,True,True,False,False,Provence-Alpes-Côte d'Azur,Vacant,Publié,Synchronisée,2025-03-05T20:34:54Z
